id|cocktail_id|ingredient_id|portion|created_at|updated_at
535|80|3|3/4 oz|2022-12-10 17:54:34.104434|2022-12-10 17:54:34.104434
536|80|12|3/4 oz|2022-12-10 17:54:34.109785|2022-12-10 17:54:34.109785
537|80|128|""|2022-12-10 17:54:34.116863|2022-12-10 17:54:34.116863
538|80|5|3/4 oz|2022-12-10 17:54:34.124823|2022-12-10 17:54:34.124823
539|80|33|""|2022-12-10 17:54:34.13065|2022-12-10 17:54:34.13065
540|81|3|1 1/2 oz|2022-12-10 17:54:34.136715|2022-12-10 17:54:34.136715
541|81|134|1|2022-12-10 17:54:34.142527|2022-12-10 17:54:34.142527
542|81|36|1 tsp|2022-12-10 17:54:34.148512|2022-12-10 17:54:34.148512
543|81|48|1/4 tsp|2022-12-10 17:54:34.154173|2022-12-10 17:54:34.154173
544|81|15|3/4 oz|2022-12-10 17:54:34.159581|2022-12-10 17:54:34.159581
545|81|8|3/4 oz|2022-12-10 17:54:34.168003|2022-12-10 17:54:34.168003
546|82|3|2 oz|2022-12-10 17:54:34.174083|2022-12-10 17:54:34.174083
547|82|9|1/2 oz|2022-12-10 17:54:34.179637|2022-12-10 17:54:34.179637
548|83|3|1 1/2 oz|2022-12-10 17:54:34.185472|2022-12-10 17:54:34.185472
549|83|25|2 tsp superfine|2022-12-10 17:54:34.191252|2022-12-10 17:54:34.191252
550|83|73|1|2022-12-10 17:54:34.197076|2022-12-10 17:54:34.197076
551|83|18|4 oz Chilled|2022-12-10 17:54:34.202557|2022-12-10 17:54:34.202557
552|83|48|1 1/2 oz|2022-12-10 17:54:34.210524|2022-12-10 17:54:34.210524
553|83|141|1|2022-12-10 17:54:34.216592|2022-12-10 17:54:34.216592
554|84|3|1 oz|2022-12-10 17:54:34.22264|2022-12-10 17:54:34.22264
555|84|173|1 oz|2022-12-10 17:54:34.342219|2022-12-10 17:54:34.342219
556|84|174|1|2022-12-10 17:54:34.455468|2022-12-10 17:54:34.455468
557|84|5|1 oz|2022-12-10 17:54:34.463381|2022-12-10 17:54:34.463381
558|86|3|1 1/2 oz|2022-12-10 17:54:34.470375|2022-12-10 17:54:34.470375
559|86|12|1 oz|2022-12-10 17:54:34.475964|2022-12-10 17:54:34.475964
560|86|166|1 oz|2022-12-10 17:54:34.481812|2022-12-10 17:54:34.481812
561|86|5|1 oz|2022-12-10 17:54:34.487425|2022-12-10 17:54:34.487425
562|87|3|2 1/2 oz|2022-12-10 17:54:34.493265|2022-12-10 17:54:34.493265
563|87|56|1|2022-12-10 17:54:34.499659|2022-12-10 17:54:34.499659
564|87|30|1/2 oz|2022-12-10 17:54:34.506787|2022-12-10 17:54:34.506787
565|87|49|1/2 oz|2022-12-10 17:54:34.512783|2022-12-10 17:54:34.512783
566|88|3|2 oz|2022-12-10 17:54:34.518897|2022-12-10 17:54:34.518897
567|88|56|1/4|2022-12-10 17:54:34.524575|2022-12-10 17:54:34.524575
568|88|142|5 oz|2022-12-10 17:54:34.53024|2022-12-10 17:54:34.53024
569|89|3|2 oz|2022-12-10 17:54:34.536421|2022-12-10 17:54:34.536421
570|89|56|1|2022-12-10 17:54:34.542696|2022-12-10 17:54:34.542696
571|89|161|5 oz|2022-12-10 17:54:34.549866|2022-12-10 17:54:34.549866
572|90|3|6 cl|2022-12-10 17:54:34.555524|2022-12-10 17:54:34.555524
573|90|175|Whole|2022-12-10 17:54:34.679809|2022-12-10 17:54:34.679809
574|90|48|2 cl|2022-12-10 17:54:34.68535|2022-12-10 17:54:34.68535
575|90|49|2 cl|2022-12-10 17:54:34.690785|2022-12-10 17:54:34.690785
576|91|3|2 oz|2022-12-10 17:54:34.696591|2022-12-10 17:54:34.696591
577|91|128|""|2022-12-10 17:54:34.704206|2022-12-10 17:54:34.704206
578|91|176|""|2022-12-10 17:54:34.811612|2022-12-10 17:54:34.811612
579|91|138|""|2022-12-10 17:54:34.817197|2022-12-10 17:54:34.817197
580|91|33|""|2022-12-10 17:54:34.822944|2022-12-10 17:54:34.822944
581|92|3|2 oz|2022-12-10 17:54:34.829038|2022-12-10 17:54:34.829038
582|92|25|1/2 tsp superfine|2022-12-10 17:54:34.8347|2022-12-10 17:54:34.8347
583|92|73|1|2022-12-10 17:54:34.840419|2022-12-10 17:54:34.840419
584|92|36|1/2 tsp|2022-12-10 17:54:34.846361|2022-12-10 17:54:34.846361
585|92|48|1 oz|2022-12-10 17:54:34.852012|2022-12-10 17:54:34.852012
586|92|141|1|2022-12-10 17:54:34.859971|2022-12-10 17:54:34.859971
587|93|3|2 oz|2022-12-10 17:54:34.865912|2022-12-10 17:54:34.865912
588|93|83|Juice of 1/2|2022-12-10 17:54:34.871835|2022-12-10 17:54:34.871835
589|93|138|1 tsp|2022-12-10 17:54:34.877584|2022-12-10 17:54:34.877584
590|93|33|""|2022-12-10 17:54:34.88344|2022-12-10 17:54:34.88344
591|94|3|6 cl|2022-12-10 17:54:34.88917|2022-12-10 17:54:34.88917
592|94|139|cubes|2022-12-10 17:54:34.894658|2022-12-10 17:54:34.894658
593|94|128|1 Slice|2022-12-10 17:54:34.901507|2022-12-10 17:54:34.901507
594|94|48|8 cl|2022-12-10 17:54:34.908513|2022-12-10 17:54:34.908513
595|95|3|2 oz|2022-12-10 17:54:34.914083|2022-12-10 17:54:34.914083
596|95|56|Garnish|2022-12-10 17:54:34.919624|2022-12-10 17:54:34.919624
597|95|83|Juice of 1/2|2022-12-10 17:54:34.924937|2022-12-10 17:54:34.924937
598|95|36|1 tsp|2022-12-10 17:54:34.930374|2022-12-10 17:54:34.930374
599|95|142|Top up with|2022-12-10 17:54:34.936173|2022-12-10 17:54:34.936173
600|96|3|2 oz|2022-12-10 17:54:34.941744|2022-12-10 17:54:34.941744
601|96|83|Juice of 1/2|2022-12-10 17:54:34.950078|2022-12-10 17:54:34.950078
602|96|70|1 tsp|2022-12-10 17:54:34.956261|2022-12-10 17:54:34.956261
603|96|174|Twist of|2022-12-10 17:54:34.962021|2022-12-10 17:54:34.962021
604|96|138|1 tsp|2022-12-10 17:54:34.96768|2022-12-10 17:54:34.96768
605|97|3|2 oz|2022-12-10 17:54:34.973255|2022-12-10 17:54:34.973255
606|97|131|4|2022-12-10 17:54:34.978783|2022-12-10 17:54:34.978783
607|97|25|1 cube|2022-12-10 17:54:34.984237|2022-12-10 17:54:34.984237
608|97|134|1|2022-12-10 17:54:34.990454|2022-12-10 17:54:34.990454
609|97|73|1 slice|2022-12-10 17:54:34.997398|2022-12-10 17:54:34.997398
610|97|33|1 oz|2022-12-10 17:54:35.002788|2022-12-10 17:54:35.002788
611|98|3|2 oz|2022-12-10 17:54:35.008297|2022-12-10 17:54:35.008297
612|98|25|1/2 tsp superfine|2022-12-10 17:54:35.013456|2022-12-10 17:54:35.013456
613|98|73|1|2022-12-10 17:54:35.018578|2022-12-10 17:54:35.018578
614|98|48|1 oz|2022-12-10 17:54:35.023745|2022-12-10 17:54:35.023745
615|98|141|1|2022-12-10 17:54:35.029217|2022-12-10 17:54:35.029217
616|99|3|1 1/2 oz|2022-12-10 17:54:35.035863|2022-12-10 17:54:35.035863
617|99|36|1 tsp|2022-12-10 17:54:35.042635|2022-12-10 17:54:35.042635
618|99|143|3 chunks|2022-12-10 17:54:35.048154|2022-12-10 17:54:35.048154
619|99|51|2|2022-12-10 17:54:35.053555|2022-12-10 17:54:35.053555
620|99|138|1 tblsp|2022-12-10 17:54:35.058948|2022-12-10 17:54:35.058948
621|99|33|""|2022-12-10 17:54:35.066069|2022-12-10 17:54:35.066069
622|100|3|2 oz|2022-12-10 17:54:35.07226|2022-12-10 17:54:35.07226
623|100|25|1 tsp superfine|2022-12-10 17:54:35.078264|2022-12-10 17:54:35.078264
624|100|24|1 dash|2022-12-10 17:54:35.08557|2022-12-10 17:54:35.08557
625|100|166|3 oz|2022-12-10 17:54:35.091173|2022-12-10 17:54:35.091173
626|100|30|1 1/2 oz|2022-12-10 17:54:35.096804|2022-12-10 17:54:35.096804
627|101|3|2 oz|2022-12-10 17:54:35.102767|2022-12-10 17:54:35.102767
628|101|70|2 tsp|2022-12-10 17:54:35.108215|2022-12-10 17:54:35.108215
629|101|128|1 twist of|2022-12-10 17:54:35.113578|2022-12-10 17:54:35.113578
630|101|138|1/2 tsp|2022-12-10 17:54:35.119242|2022-12-10 17:54:35.119242
631|102|3|4 cl|2022-12-10 17:54:35.126282|2022-12-10 17:54:35.126282
632|102|139|cubes|2022-12-10 17:54:35.132648|2022-12-10 17:54:35.132648
633|102|128|1 Slice|2022-12-10 17:54:35.138187|2022-12-10 17:54:35.138187
634|102|161|10 cl|2022-12-10 17:54:35.144166|2022-12-10 17:54:35.144166
635|103|3|1 1/2 oz|2022-12-10 17:54:35.149782|2022-12-10 17:54:35.149782
636|103|36|1/2 tsp|2022-12-10 17:54:35.15548|2022-12-10 17:54:35.15548
637|103|143|1|2022-12-10 17:54:35.16092|2022-12-10 17:54:35.16092
638|103|9|1 oz|2022-12-10 17:54:35.166233|2022-12-10 17:54:35.166233
639|103|47|1 oz|2022-12-10 17:54:35.172808|2022-12-10 17:54:35.172808
640|105|3|2 cl|2022-12-10 17:54:35.18015|2022-12-10 17:54:35.18015
641|105|177|4 cl|2022-12-10 17:54:35.290324|2022-12-10 17:54:35.290324
642|105|30|4 cl|2022-12-10 17:54:35.296199|2022-12-10 17:54:35.296199
643|106|3|1 1/2 oz|2022-12-10 17:54:35.301878|2022-12-10 17:54:35.301878
644|106|163|1/2 oz|2022-12-10 17:54:35.307555|2022-12-10 17:54:35.307555
645|106|156|1/2 oz|2022-12-10 17:54:35.313462|2022-12-10 17:54:35.313462
646|108|3|2 oz|2022-12-10 17:54:35.319218|2022-12-10 17:54:35.319218
647|108|83|Juice of 1/2|2022-12-10 17:54:35.324678|2022-12-10 17:54:35.324678
648|108|132|1|2022-12-10 17:54:35.330035|2022-12-10 17:54:35.330035
649|108|137|2 tsp|2022-12-10 17:54:35.337185|2022-12-10 17:54:35.337185
650|108|138|1 tsp|2022-12-10 17:54:35.34378|2022-12-10 17:54:35.34378
651|108|33|""|2022-12-10 17:54:35.349275|2022-12-10 17:54:35.349275
652|109|3|1 1/2 oz|2022-12-10 17:54:35.354936|2022-12-10 17:54:35.354936
653|109|11|2 dashes|2022-12-10 17:54:35.360199|2022-12-10 17:54:35.360199
654|109|136|1/2 oz|2022-12-10 17:54:35.365602|2022-12-10 17:54:35.365602
655|110|3|1 1/2 oz|2022-12-10 17:54:35.37134|2022-12-10 17:54:35.37134
656|110|5|3/4 oz|2022-12-10 17:54:35.376674|2022-12-10 17:54:35.376674
657|111|3|""|2022-12-10 17:54:35.384598|2022-12-10 17:54:35.384598
658|111|128|""|2022-12-10 17:54:35.390273|2022-12-10 17:54:35.390273
659|111|15|""|2022-12-10 17:54:35.399768|2022-12-10 17:54:35.399768
660|111|176|""|2022-12-10 17:54:35.415053|2022-12-10 17:54:35.415053
661|111|138|""|2022-12-10 17:54:35.428787|2022-12-10 17:54:35.428787
662|111|33|""|2022-12-10 17:54:35.441968|2022-12-10 17:54:35.441968
663|112|3|1 1/2 oz|2022-12-10 17:54:35.45891|2022-12-10 17:54:35.45891
664|112|5|1 1/2 oz|2022-12-10 17:54:35.485413|2022-12-10 17:54:35.485413
665|112|153|2 dashes|2022-12-10 17:54:35.491458|2022-12-10 17:54:35.491458
666|112|136|1 tsp|2022-12-10 17:54:35.497399|2022-12-10 17:54:35.497399
667|113|3|1 oz|2022-12-10 17:54:35.503185|2022-12-10 17:54:35.503185
668|113|134|1|2022-12-10 17:54:35.508875|2022-12-10 17:54:35.508875
669|113|9|1/4 tsp|2022-12-10 17:54:35.514693|2022-12-10 17:54:35.514693
670|113|15|1 oz|2022-12-10 17:54:35.520536|2022-12-10 17:54:35.520536
671|113|11|1 dash|2022-12-10 17:54:35.526145|2022-12-10 17:54:35.526145
672|114|3|1 2/3 oz|2022-12-10 17:54:35.534151|2022-12-10 17:54:35.534151
673|114|172|1|2022-12-10 17:54:35.541241|2022-12-10 17:54:35.541241
674|114|15|1/3 oz|2022-12-10 17:54:35.546775|2022-12-10 17:54:35.546775
675|115|3|2 oz|2022-12-10 17:54:35.552328|2022-12-10 17:54:35.552328
676|115|36|1 tsp|2022-12-10 17:54:35.55762|2022-12-10 17:54:35.55762
677|115|159|1 tsp|2022-12-10 17:54:35.56312|2022-12-10 17:54:35.56312
678|115|103|1/2 oz|2022-12-10 17:54:35.568538|2022-12-10 17:54:35.568538
679|116|3|2 oz|2022-12-10 17:54:35.57402|2022-12-10 17:54:35.57402
680|116|131|Garnish with|2022-12-10 17:54:35.581211|2022-12-10 17:54:35.581211
681|116|142|Top|2022-12-10 17:54:35.588717|2022-12-10 17:54:35.588717
682|116|48|0.75 oz|2022-12-10 17:54:35.593935|2022-12-10 17:54:35.593935
683|116|49|0.75 oz|2022-12-10 17:54:35.599354|2022-12-10 17:54:35.599354
684|116|178|Ground|2022-12-10 17:54:35.70593|2022-12-10 17:54:35.70593
685|117|3|5 cl|2022-12-10 17:54:35.711641|2022-12-10 17:54:35.711641
686|117|83|Chopped|2022-12-10 17:54:35.717007|2022-12-10 17:54:35.717007
687|117|179|Chopped|2022-12-10 17:54:35.823337|2022-12-10 17:54:35.823337
688|117|30|2 cl|2022-12-10 17:54:35.829346|2022-12-10 17:54:35.829346
689|117|129|10 cl|2022-12-10 17:54:35.834982|2022-12-10 17:54:35.834982
690|118|3|1/2 oz|2022-12-10 17:54:35.840503|2022-12-10 17:54:35.840503
691|118|40|1/2 oz|2022-12-10 17:54:35.847745|2022-12-10 17:54:35.847745
692|118|22|1/2 oz|2022-12-10 17:54:35.85636|2022-12-10 17:54:35.85636
693|118|180|2 oz|2022-12-10 17:54:35.968814|2022-12-10 17:54:35.968814
694|118|150|1/2 oz|2022-12-10 17:54:35.974433|2022-12-10 17:54:35.974433
695|118|181|1 splash|2022-12-10 17:54:36.096977|2022-12-10 17:54:36.096977
696|119|3|1 oz|2022-12-10 17:54:36.105835|2022-12-10 17:54:36.105835
697|119|182|1 oz|2022-12-10 17:54:36.225749|2022-12-10 17:54:36.225749
698|119|5|1 oz|2022-12-10 17:54:36.23514|2022-12-10 17:54:36.23514
699|120|3|1 1/2 oz|2022-12-10 17:54:36.240883|2022-12-10 17:54:36.240883
700|120|130|""|2022-12-10 17:54:36.246548|2022-12-10 17:54:36.246548
701|120|103|4 oz|2022-12-10 17:54:36.252331|2022-12-10 17:54:36.252331
702|120|34|1/2 oz|2022-12-10 17:54:36.257944|2022-12-10 17:54:36.257944
703|121|3|1 shot|2022-12-10 17:54:36.265152|2022-12-10 17:54:36.265152
704|121|183|Garnish with|2022-12-10 17:54:36.381578|2022-12-10 17:54:36.381578
705|121|142|Top|2022-12-10 17:54:36.388252|2022-12-10 17:54:36.388252
706|121|48|Top|2022-12-10 17:54:36.394835|2022-12-10 17:54:36.394835
707|121|174|Garnish with|2022-12-10 17:54:36.404611|2022-12-10 17:54:36.404611
708|121|103|Top|2022-12-10 17:54:36.417462|2022-12-10 17:54:36.417462
709|121|184|25 ml|2022-12-10 17:54:36.522813|2022-12-10 17:54:36.522813
710|122|3|7 parts|2022-12-10 17:54:36.528513|2022-12-10 17:54:36.528513
711|122|103|3 parts|2022-12-10 17:54:36.533925|2022-12-10 17:54:36.533925
712|122|8|4 parts|2022-12-10 17:54:36.539476|2022-12-10 17:54:36.539476
713|123|3|1 1/2 oz|2022-12-10 17:54:36.544841|2022-12-10 17:54:36.544841
714|123|30|3/4 oz|2022-12-10 17:54:36.549981|2022-12-10 17:54:36.549981
715|123|11|1 dash|2022-12-10 17:54:36.555215|2022-12-10 17:54:36.555215
716|123|185|3/4 oz|2022-12-10 17:54:36.660737|2022-12-10 17:54:36.660737
717|123|153|1 dash|2022-12-10 17:54:36.666659|2022-12-10 17:54:36.666659
718|124|3|2 oz|2022-12-10 17:54:36.672197|2022-12-10 17:54:36.672197
719|124|24|3 dashes|2022-12-10 17:54:36.679017|2022-12-10 17:54:36.679017
720|125|3|1 1/2 oz|2022-12-10 17:54:36.686911|2022-12-10 17:54:36.686911
721|125|132|1|2022-12-10 17:54:36.695728|2022-12-10 17:54:36.695728
722|125|36|1 tsp|2022-12-10 17:54:36.705585|2022-12-10 17:54:36.705585
723|125|137|1 tsp|2022-12-10 17:54:36.715658|2022-12-10 17:54:36.715658
724|127|3|1 1/2 oz|2022-12-10 17:54:36.723962|2022-12-10 17:54:36.723962
725|127|35|3/4 oz white|2022-12-10 17:54:36.731759|2022-12-10 17:54:36.731759
726|128|3|1 1/2 oz|2022-12-10 17:54:36.739529|2022-12-10 17:54:36.739529
727|128|159|1 1/2 tsp|2022-12-10 17:54:36.746809|2022-12-10 17:54:36.746809
728|128|15|1/2 oz|2022-12-10 17:54:36.75727|2022-12-10 17:54:36.75727
729|130|3|1 oz|2022-12-10 17:54:36.76533|2022-12-10 17:54:36.76533
730|130|36|1 tsp|2022-12-10 17:54:36.772992|2022-12-10 17:54:36.772992
731|130|48|1/2 tsp|2022-12-10 17:54:36.779844|2022-12-10 17:54:36.779844
732|130|15|1/2 oz|2022-12-10 17:54:36.786465|2022-12-10 17:54:36.786465
733|130|8|1/2 oz|2022-12-10 17:54:36.793303|2022-12-10 17:54:36.793303
734|130|138|""|2022-12-10 17:54:36.800719|2022-12-10 17:54:36.800719
735|131|3|50 ml|2022-12-10 17:54:36.809542|2022-12-10 17:54:36.809542
736|131|183|Garnish with|2022-12-10 17:54:36.815644|2022-12-10 17:54:36.815644
737|131|161|100 ml|2022-12-10 17:54:36.821662|2022-12-10 17:54:36.821662
738|131|150|15 ml|2022-12-10 17:54:36.827477|2022-12-10 17:54:36.827477
739|132|80|1 whole|2022-12-10 17:54:36.833531|2022-12-10 17:54:36.833531
740|132|3|1 oz|2022-12-10 17:54:36.839075|2022-12-10 17:54:36.839075
741|132|104|""|2022-12-10 17:54:36.846441|2022-12-10 17:54:36.846441
742|132|105|2 oz|2022-12-10 17:54:36.854303|2022-12-10 17:54:36.854303
743|133|80|1 whole|2022-12-10 17:54:36.862492|2022-12-10 17:54:36.862492
744|133|3|2 oz|2022-12-10 17:54:36.868488|2022-12-10 17:54:36.868488
745|133|83|Juice of 1/2|2022-12-10 17:54:36.87438|2022-12-10 17:54:36.87438
746|133|138|1 tsp|2022-12-10 17:54:36.880526|2022-12-10 17:54:36.880526
747|133|33|""|2022-12-10 17:54:36.88652|2022-12-10 17:54:36.88652
748|134|3|2 oz|2022-12-10 17:54:36.893896|2022-12-10 17:54:36.893896
749|134|36|2 splashes|2022-12-10 17:54:36.900809|2022-12-10 17:54:36.900809
750|134|78|5 oz|2022-12-10 17:54:36.906566|2022-12-10 17:54:36.906566
751|135|3|50 ml|2022-12-10 17:54:36.912312|2022-12-10 17:54:36.912312
752|135|16|15 ml|2022-12-10 17:54:36.917741|2022-12-10 17:54:36.917741
753|135|186|Garnish|2022-12-10 17:54:37.04753|2022-12-10 17:54:37.04753
754|135|187|Grated|2022-12-10 17:54:37.548465|2022-12-10 17:54:37.548465
755|135|92|30 ml|2022-12-10 17:54:37.554352|2022-12-10 17:54:37.554352
756|136|3|1 1/2 oz|2022-12-10 17:54:37.564009|2022-12-10 17:54:37.564009
757|136|188|1/4 tsp|2022-12-10 17:54:37.692274|2022-12-10 17:54:37.692274
758|136|41|5 oz|2022-12-10 17:54:37.697833|2022-12-10 17:54:37.697833
759|137|3|1 oz|2022-12-10 17:54:37.703393|2022-12-10 17:54:37.703393
760|137|134|""|2022-12-10 17:54:37.708911|2022-12-10 17:54:37.708911
761|137|36|1/2 oz|2022-12-10 17:54:37.714694|2022-12-10 17:54:37.714694
762|137|34|1/2 oz|2022-12-10 17:54:37.720189|2022-12-10 17:54:37.720189
763|137|105|2 oz|2022-12-10 17:54:37.726006|2022-12-10 17:54:37.726006
764|137|33|""|2022-12-10 17:54:37.733442|2022-12-10 17:54:37.733442
765|138|3|2 parts|2022-12-10 17:54:37.743186|2022-12-10 17:54:37.743186
766|138|67|1 part|2022-12-10 17:54:37.75036|2022-12-10 17:54:37.75036
767|138|152|1/2 part|2022-12-10 17:54:37.757525|2022-12-10 17:54:37.757525
768|138|189|1 part|2022-12-10 17:54:37.864241|2022-12-10 17:54:37.864241
769|139|3|50 ml|2022-12-10 17:54:37.869681|2022-12-10 17:54:37.869681
770|139|56|2 Wedges|2022-12-10 17:54:37.874874|2022-12-10 17:54:37.874874
771|139|131|1 Large Sprig|2022-12-10 17:54:37.880215|2022-12-10 17:54:37.880215
772|139|55|1 Slice|2022-12-10 17:54:37.885291|2022-12-10 17:54:37.885291
773|139|161|75 ml|2022-12-10 17:54:37.890575|2022-12-10 17:54:37.890575
774|139|190|15 ml|2022-12-10 17:54:37.980743|2022-12-10 17:54:37.980743
775|139|191|15 ml|2022-12-10 17:54:38.088069|2022-12-10 17:54:38.088069
776|140|3|1 shot|2022-12-10 17:54:38.09375|2022-12-10 17:54:38.09375
777|140|192|Top|2022-12-10 17:54:38.202092|2022-12-10 17:54:38.202092
778|140|48|1 dash|2022-12-10 17:54:38.209039|2022-12-10 17:54:38.209039
779|140|193|1 shot|2022-12-10 17:54:38.320423|2022-12-10 17:54:38.320423
780|140|11|1 dash|2022-12-10 17:54:38.32634|2022-12-10 17:54:38.32634
781|141|3|2 oz|2022-12-10 17:54:38.331811|2022-12-10 17:54:38.331811
782|141|25|1 tsp superfine|2022-12-10 17:54:38.337063|2022-12-10 17:54:38.337063
783|141|73|1|2022-12-10 17:54:38.342491|2022-12-10 17:54:38.342491
784|141|166|3 oz|2022-12-10 17:54:38.347641|2022-12-10 17:54:38.347641
785|141|48|1 oz|2022-12-10 17:54:38.352764|2022-12-10 17:54:38.352764
786|141|141|1|2022-12-10 17:54:38.357882|2022-12-10 17:54:38.357882
787|142|3|1 oz|2022-12-10 17:54:38.364411|2022-12-10 17:54:38.364411
788|142|194|1/4 tsp|2022-12-10 17:54:38.465574|2022-12-10 17:54:38.465574
789|142|24|2 dashes|2022-12-10 17:54:38.470733|2022-12-10 17:54:38.470733
790|142|174|Twist of|2022-12-10 17:54:38.476144|2022-12-10 17:54:38.476144
791|142|15|1 oz|2022-12-10 17:54:38.48145|2022-12-10 17:54:38.48145
792|143|3|1 1/2 oz|2022-12-10 17:54:38.487257|2022-12-10 17:54:38.487257
793|143|194|1/4 tsp|2022-12-10 17:54:38.492458|2022-12-10 17:54:38.492458
794|143|134|1|2022-12-10 17:54:38.498116|2022-12-10 17:54:38.498116
795|143|15|1 1/2 oz|2022-12-10 17:54:38.503308|2022-12-10 17:54:38.503308
796|143|11|2 dashes|2022-12-10 17:54:38.508424|2022-12-10 17:54:38.508424
797|143|136|1/4 tsp|2022-12-10 17:54:38.516879|2022-12-10 17:54:38.516879
798|145|4|2 oz|2022-12-10 17:54:38.523164|2022-12-10 17:54:38.523164
799|145|36|1 tsp|2022-12-10 17:54:38.528741|2022-12-10 17:54:38.528741
800|145|48|1 oz|2022-12-10 17:54:38.53428|2022-12-10 17:54:38.53428
801|146|26|1 oz|2022-12-10 17:54:38.540343|2022-12-10 17:54:38.540343
802|146|4|2 oz|2022-12-10 17:54:38.545768|2022-12-10 17:54:38.545768
803|146|132|1|2022-12-10 17:54:38.551058|2022-12-10 17:54:38.551058
804|148|195|1/2 glass|2022-12-10 17:54:38.651214|2022-12-10 17:54:38.651214
805|148|73|1 slice|2022-12-10 17:54:38.656713|2022-12-10 17:54:38.656713
806|148|4|1 shot|2022-12-10 17:54:38.662024|2022-12-10 17:54:38.662024
807|148|78|1/2 glass|2022-12-10 17:54:38.667298|2022-12-10 17:54:38.667298
808|149|139|cubes|2022-12-10 17:54:38.673169|2022-12-10 17:54:38.673169
809|149|40|4 parts|2022-12-10 17:54:38.678642|2022-12-10 17:54:38.678642
810|149|196|1 part|2022-12-10 17:54:38.792175|2022-12-10 17:54:38.792175
811|149|4|2 parts|2022-12-10 17:54:38.797899|2022-12-10 17:54:38.797899
812|149|150|1 part|2022-12-10 17:54:38.803679|2022-12-10 17:54:38.803679
813|149|105|6 parts|2022-12-10 17:54:38.809208|2022-12-10 17:54:38.809208
814|150|25|Dash|2022-12-10 17:54:38.814475|2022-12-10 17:54:38.814475
815|150|4|2 shots|2022-12-10 17:54:38.821183|2022-12-10 17:54:38.821183
816|150|30|1 shot|2022-12-10 17:54:38.826509|2022-12-10 17:54:38.826509
817|150|197|Whole|2022-12-10 17:54:38.922579|2022-12-10 17:54:38.922579
818|150|181|Top|2022-12-10 17:54:38.927922|2022-12-10 17:54:38.927922
819|151|139|""|2022-12-10 17:54:38.933396|2022-12-10 17:54:38.933396
820|151|56|Squeeze|2022-12-10 17:54:38.938959|2022-12-10 17:54:38.938959
821|151|4|1-2 shot|2022-12-10 17:54:38.944175|2022-12-10 17:54:38.944175
822|151|104|Fill with|2022-12-10 17:54:38.949308|2022-12-10 17:54:38.949308
823|152|4|5 cl|2022-12-10 17:54:38.954882|2022-12-10 17:54:38.954882
824|152|129|10 cl|2022-12-10 17:54:38.960145|2022-12-10 17:54:38.960145
825|153|22|1/2 oz|2022-12-10 17:54:38.965472|2022-12-10 17:54:38.965472
826|153|21|1/2 oz|2022-12-10 17:54:38.972883|2022-12-10 17:54:38.972883
827|153|4|1/2 oz|2022-12-10 17:54:38.978514|2022-12-10 17:54:38.978514
828|153|9|1/2 oz|2022-12-10 17:54:38.983762|2022-12-10 17:54:38.983762
829|153|198|Fill with|2022-12-10 17:54:39.098358|2022-12-10 17:54:39.098358
830|153|193|1/2 oz|2022-12-10 17:54:39.103945|2022-12-10 17:54:39.103945
831|154|4|1 1/2 oz|2022-12-10 17:54:39.109163|2022-12-10 17:54:39.109163
832|154|199|1/2 oz|2022-12-10 17:54:39.210394|2022-12-10 17:54:39.210394
833|155|20|2 oz|2022-12-10 17:54:39.216341|2022-12-10 17:54:39.216341
834|155|4|1 oz|2022-12-10 17:54:39.221935|2022-12-10 17:54:39.221935
835|155|64|1/2 oz|2022-12-10 17:54:39.227524|2022-12-10 17:54:39.227524
836|156|131|1/2 handful|2022-12-10 17:54:39.233432|2022-12-10 17:54:39.233432
837|156|4|1/8 L Jamaican|2022-12-10 17:54:39.238511|2022-12-10 17:54:39.238511
838|156|166|1/8 L|2022-12-10 17:54:39.24382|2022-12-10 17:54:39.24382
839|156|48|3 cl|2022-12-10 17:54:39.249134|2022-12-10 17:54:39.249134
840|156|153|8 drops|2022-12-10 17:54:39.255261|2022-12-10 17:54:39.255261
841|157|4|1 part|2022-12-10 17:54:39.261945|2022-12-10 17:54:39.261945
842|157|103|2 parts|2022-12-10 17:54:39.267744|2022-12-10 17:54:39.267744
843|157|140|1/2 part|2022-12-10 17:54:39.273492|2022-12-10 17:54:39.273492
844|157|47|1 part|2022-12-10 17:54:39.27897|2022-12-10 17:54:39.27897
845|158|4|4.5 cL|2022-12-10 17:54:39.284388|2022-12-10 17:54:39.284388
846|158|36|1 cl|2022-12-10 17:54:39.290148|2022-12-10 17:54:39.290148
847|158|49|1 cl|2022-12-10 17:54:39.295533|2022-12-10 17:54:39.295533
848|158|103|3 cl|2022-12-10 17:54:39.302023|2022-12-10 17:54:39.302023
849|158|47|3.5 cl|2022-12-10 17:54:39.308139|2022-12-10 17:54:39.308139
850|158|153|4 drops|2022-12-10 17:54:39.314148|2022-12-10 17:54:39.314148
851|159|26|1/2 oz|2022-12-10 17:54:39.319876|2022-12-10 17:54:39.319876
852|159|146|1/8 tsp grated|2022-12-10 17:54:39.326749|2022-12-10 17:54:39.326749
853|159|4|1 1/2 oz|2022-12-10 17:54:39.332295|2022-12-10 17:54:39.332295
854|159|137|1 oz|2022-12-10 17:54:39.337777|2022-12-10 17:54:39.337777
855|160|182|1 shot|2022-12-10 17:54:39.344159|2022-12-10 17:54:39.344159
